Year,ApplicationId,Title,Name,Gender,CareerStage,GrantType,isSalaryGrant,GrantSubType,Institution,State,BroadArea,Category,FoR,TotalAmount,GrantLength
2014,1078879,Dr,Craig Harrison,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Basic Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Paediatrics and Reproductive Medicine not elsewhere classified,593982,3
2014,1078893,Dr,Bryan Day,male,Early Career,NHMRC Project Grants,FALSE,New Investigator Grant,Queensland Institute of Medical Research,QLD,Basic Science,ONCOLOGY AND CARCINOGENESIS,Molecular Targets,593813,3
2014,1078901,Prof,Naomi Wray,female,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of Queensland,QLD,Basic Science,GENETICS,Quantitative Genetics (incl. Disease and Trait Mapping Genetics),739980,5
2014,1078907,Dr,Paul Gregorevic,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Baker IDI Heart and Diabetes Institute ,VIC,Basic Science,MEDICAL PHYSIOLOGY,Medical Physiology not elsewhere classified,671851,4
2014,1078918,A/Pr,Anne-Marie Hill,NA,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Notre Dame,WA,Public Health,CLINICAL SCIENCES,Geriatrics and Gerontology,573186.45,4
2014,1078924,Dr,Grant Dewson,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Development Proliferation and Death,465784.5,3
2014,1078927,Prof,Ross Bailie,male,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Health Services Research,Menzies School of Health Research,NT,Health Services,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,2496643,5
2014,1078928,Prof,Ken Walder,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Deakin University,VIC,Basic Science,PSYCHOLOGY,Biological Psychology (Neuropsychology Psychopharmacology Physiological Psychology),467203,3
2014,1078930,Dr,Joshua Davis,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Menzies School of Health Research,NT,Clinical Medicine and Science,CLINICAL SCIENCES,Clinical Microbiology,1113530.8,5
2014,1078943,Dr,Stuart Mazzone,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,NEUROSCIENCES,Autonomic Nervous System,846670.25,4
2014,1078978,A/Pr,Frank Sanfilippo,male,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Western Australia,WA,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,736050.4,4
2014,1078980,Prof,Jodie Dodd,female,Senior,NHMRC Research Fellowships,TRUE,Practitioner Fellowship,University of Adelaide,SA,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Obstetrics and Gynaecology,551436,5
2014,1078985,A/Pr,Julie McMullen,female,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Baker IDI Heart and Diabetes Institute,VIC,Basic Science,CARDIOVASCULAR MEDICINE AND HAEMATOLOGY,Cardiology (incl. Cardiovascular Diseases),611645,5
2014,1078987,A/Pr,Kristen Radford,female,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,IMMUNOLOGY,Cellular Immunology,382077,3
2014,1079004,Prof,Edouard Stanley,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Murdoch Childrens Research Institute,VIC,Basic Science,MEDICAL BIOTECHNOLOGY,Regenerative Medicine (incl. Stem Cells and Tissue Engineering),611645,5
2014,1079022,Prof,Michele Sterling,female,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Health Services Research,Griffith University,QLD,Health Services,PUBLIC HEALTH AND HEALTH SERVICES,Primary Health Care,2465838,5
2014,1079058,Dr,Michael Hildebrand,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,NEUROSCIENCES,Neurology and Neuromuscular Diseases,684492,3
2014,1079078,Prof,Kim Bennell,female,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Clinical Research,University of Melbourne,VIC,Clinical Medicine and Science,OTHER MEDICAL AND HEALTH SCIENCES,Medical and Health Sciences not elsewhere classified,2500000,5
2014,1079086,Prof,Suresh Mahalingam,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Griffith University,QLD,Basic Science,MEDICAL MICROBIOLOGY,Medical Virology,752387.5,4
2014,1079089,Dr,Louise Owen,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Murdoch Childrens Research Institute,VIC,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Paediatrics,676478.14,3
2014,1079102,Prof,John Hopper,male,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Population Health Research,University of Melbourne,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,2475361,5
2014,1079133,Dr,Patrick Humbert,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of Melbourne,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cellular Interactions (incl. Adhesion Matrix Cell Wall),611645,5
2014,1079136,Prof,Philip Hodgkin,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Walter and Eliza Hall Institute,VIC,Basic Science,IMMUNOLOGY,Cellular Immunology,836915,5
2014,1079148,A/Pr,Sharon Goldfeld,female,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,Murdoch Childrens Research Institute,VIC,Health Services,PUBLIC HEALTH AND HEALTH SERVICES,Community Child Health,1948322.9,5
2014,1079150,Prof,Sarah Robertson,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Adelaide,SA,Basic Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Reproduction,585276,3
2014,1079157,A/Pr,Greig De Zubicaray,male,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Clinical Medicine and Science,PSYCHOLOGY,Biological Psychology (Neuropsychology Psychopharmacology Physiological Psychology),823663,5
2014,1079158,Dr,Benjamin Hogan,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,GENETICS,Developmental Genetics (incl. Sex Determination),678845.75,3
2014,1079160,Dr,Mark Graham,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Children's Medical Research Institute,NSW,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cell Neurochemistry,942828.25,5
2014,1079179,A/Pr,Dominique Cadilhac,female,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Health Services,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,475445.5,5
2014,1079180,A/Pr,Philip Stevenson,male,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,MEDICAL MICROBIOLOGY,Medical Virology,589492,3
2014,1079184,Prof,Philip Hansbro,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Newcastle,NSW,Basic Science,CARDIOVASCULAR MEDICINE AND HAEMATOLOGY,Respiratory Diseases,1076253.5,5
2014,1079187,Prof,Philip Hansbro,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of Newcastle,NSW,Basic Science,CARDIOVASCULAR MEDICINE AND HAEMATOLOGY,Respiratory Diseases,814980,5
2014,1079193,Prof,Jonathan Golledge,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,James Cook University,QLD,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMATOLOGY,Cardiology (incl. Cardiovascular Diseases),663475,3
2014,1079211,Dr,Gregory Moseley,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,MEDICAL MICROBIOLOGY,Medical Virology,520174,3
2014,1079233,Prof,Matthew Watt,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Basic Science,MEDICAL PHYSIOLOGY,Medical Physiology not elsewhere classified,574492,3
2014,1079234,Prof,Heather Young,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,NEUROSCIENCES,Autonomic Nervous System,646080.7,3
2014,1079238,Prof,Ranjeny Thomas,NA,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of Queensland,QLD,Clinical Medicine and Science,CLINICAL SCIENCES,Rheumatology and Arthritis,814980,5
2014,1079250,Dr,Emma Josefsson,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,CARDIOVASCULAR MEDICINE AND HAEMATOLOGY,Haematology,520105.5,3
2014,1079257,A/Pr,Matthias Ernst,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Signal Transduction,739980,5
2014,1079267,Prof,Catherine Sherrington,female,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of Sydney,NSW,Clinical Medicine and Science,CLINICAL SCIENCES,Geriatrics and Gerontology,686645,5
2014,1079301,Prof,Anushka Patel,female,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of Sydney,NSW,Health Services,PUBLIC HEALTH AND HEALTH SERVICES,Preventive Medicine,686645,5
2014,1079309,Dr,Michelle Lane,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Adelaide,SA,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Reproduction,397077,3
2014,1079318,Dr,Jane Oliaro,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cellular Interactions (incl. Adhesion Matrix Cell Wall),613134,3
2014,1079319,Dr,Jane Oliaro,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,IMMUNOLOGY,Cellular Immunology,715493,3
2014,1079329,Prof,Stephen Fox,male,Senior,NHMRC Research Fellowships,TRUE,Practitioner Fellowship,University of Melbourne,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Pathology,459687,5
2014,1079351,Prof,Jonathan Baell,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Pharmaceutical Sciences,510615.5,3
2014,1079352,Prof,John Dixon,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Baker IDI Heart and Diabetes Institute,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Endocrinology,675810,5
2014,1079362,Dr,Oliver Sieber,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,ONCOLOGY AND CARCINOGENESIS,Cancer Therapy (excl. Chemotherapy and Radiation Therapy),1470202.4,5
2014,1079364,Dr,Oliver Sieber,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,Walter and Eliza Hall Institute,VIC,Basic Science,ONCOLOGY AND CARCINOGENESIS,Cancer Cell Biology,748813,3
2014,1079369,Prof,Jonathan Golledge,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,James Cook University,QLD,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMATOLOGY,Cardiology (incl. Cardiovascular Diseases),648021.5,3
2014,1079388,Prof,Rachelle Buchbinder,female,Senior,NHMRC Research Fellowships,TRUE,Practitioner Fellowship,Monash University,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Rheumatology and Arthritis,551436,5
2014,1079400,Prof,Shaun Jackson,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of Sydney,NSW,Basic Science,CARDIOVASCULAR MEDICINE AND HAEMATOLOGY,Haematology,836915,5
2014,1079421,Prof,John Fraser,male,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Clinical Research,Prince Charles Hospital,QLD,Clinical Medicine and Science,CLINICAL SCIENCES,Intensive Care,2491450,5
2014,1079422,Prof,Michael Cowley,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Monash University,VIC,Basic Science,NEUROSCIENCES,Autonomic Nervous System,675810,5
2014,1079438,A/Pr,Jonathan Shaw,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Baker IDI Heart and Diabetes Institute,VIC,Clinical Medicine and Science,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,675810,5
2014,1079460,A/Pr,Susan Berney,female,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Intensive Care,842520,3
2014,1079467,A/Pr,Christopher Sobey,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Monash University,VIC,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Basic Pharmacology,611645,5
2014,1079475,Prof,Brendan Jenkins,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Signal Transduction,638813,3
2014,1079478,Prof,Vicki Anderson,female,Senior,NHMRC Research Fellowships,TRUE,Practitioner Fellowship,Murdoch Childrens Research Institute,VIC,Clinical Medicine and Science,NEUROSCIENCES,Central Nervous System,551436,5
2014,1079492,Prof,Karlheinz Peter,NA,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Baker IDI Heart and Diabetes Institute,VIC,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMATOLOGY,Cardiology (incl. Cardiovascular Diseases),814980,5
2014,1079501,Prof,Tomas Corcoran,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Monash University,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Anaesthesiology,4603038.5,5
2014,1079502,Prof,Wendy Hoy,female,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Health Services Research,University of Queensland,QLD,Health Services,CLINICAL SCIENCES,Nephrology and Urology,2496981,5
2014,1079522,Prof,Michael Rogers,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,Garvan Institute of Medical Research,NSW,Clinical Medicine and Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Clinical Pharmacology and Therapeutics,593501.5,4
2014,1079542,A/Pr,Natasha Lannin,female,Mid Career,NHMRC Project Grants,FALSE,Standard Project Grant,La Trobe University,VIC,Health Services,CLINICAL SCIENCES,Rehabilitation and Therapy (excl. Physiotherapy),1036713.2,3
2014,1079561,Prof,Bernard Balleine,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of Sydney,NSW,Basic Science,NEUROSCIENCES,Central Nervous System,836915,5
2014,1079583,Dr,Beben Benyamin,NA,Early Career,NHMRC Project Grants,FALSE,New Investigator Grant,University of Queensland,QLD,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,358957.2,3
2014,1079586,Dr,Mark Chong,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,St Vincent's Institute of Medical Research,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Biochemistry and Cell Biology not elsewhere classified,638474,3
2014,1079611,Prof,Matthew Wilce,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Monash University,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Structural Biology (incl. Macromolecular Modelling),675810,5
2014,1079616,Prof,Ruth Hall,female,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Sydney,NSW,Basic Science,MEDICAL MICROBIOLOGY,Medical Bacteriology,832487.2,4
2014,1079621,Prof,Philip Clarke,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of Melbourne,VIC,Health Services,APPLIED ECONOMICS,Health Economics,686645,5
2014,1079625,A/Pr,Karin Thursky,female,Mid Career,Centre for Research Excellence,FALSE,Centre for Research Excellence - Health Services Research,University of Melbourne,VIC,Health Services,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,2500000,5
2014,1079645,Dr,Anna Watson,female,Early Career,NHMRC Project Grants,FALSE,New Investigator Grant,Baker IDI Heart and Diabetes Institute ,VIC,Basic Science,MEDICAL PHYSIOLOGY,Medical Physiology not elsewhere classified,713337.25,3
2014,1079646,Prof,Katherine Loveland,female,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Monash University,VIC,Basic Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Reproduction,675810,5
2014,1079648,Prof,Carola Vinuesa,female,Senior,Centre for Research Excellence,FALSE,Centre for Research Excellence - Clinical Research,Australian National University,ACT,Clinical Medicine and Science,IMMUNOLOGY,Immunogenetics (incl. Genetic Immunology),2496675,5
2014,1079668,Prof,Shyamali Dharmage,NA,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,1197411.25,4
2014,1079670,Dr,Benjamin Hogan,male,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,GENETICS,Developmental Genetics (incl. Sex Determination),800084,4
2014,1079671,Prof,Gregory Monteith,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Pharmacology and Pharmaceutical Sciences not elsewhere classified,559492,3
2014,1079672,Prof,Gregory Monteith,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Queensland,QLD,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Pharmacology and Pharmaceutical Sciences not elsewhere classified,599492,3
2014,1079679,Prof,Glenda Halliday,female,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,University of New South Wales,NSW,Clinical Medicine and Science,NEUROSCIENCES,Neurology and Neuromuscular Diseases,911915,5
2014,1079680,Dr,Song Yao,female,Early Career,NHMRC Project Grants,FALSE,Standard Project Grant,University of Melbourne,VIC,Basic Science,NEUROSCIENCES,Autonomic Nervous System,648345.4,3
2014,1079696,Prof,Mark Parsons,male,Senior,NHMRC Project Grants,FALSE,Standard Project Grant,University of Newcastle,NSW,Clinical Medicine and Science,NEUROSCIENCES,Neurology and Neuromuscular Diseases,3989897.5,5
2014,1079700,Dr,Peter Czabotar,male,Senior,NHMRC Research Fellowships,TRUE,Research Fellowship,Walter and Eliza Hall Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Structural Biology (incl. Macromolecular Modelling),611645,5
